"ID INTERVENCION","FECHA DE INTERVENCION","FECHA DE INGRESO","UBICACION","PROCEDENCIA","LOCALIZACION ARBOL","ESTADO DE MADUREZ","TIPO DE ARBOL","TIPO DE INTERVENCION","CODIGO ARBOL","ESPECIE","NOMBRE COMUN","ESPECIE TEMPORAL","NOMBRE COMUN TEMPORAL","FAMILIA TEMPORAL","ALTURA TOTAL","ALTURA DE COPA","DAP","ESTADO DEL ARBOL","COBERTURA PIE","INTERVENCIONES SECUNDARIAS","ID ESTADO","TALA ORIGEN","ESTADO DE ARBOL","ESTADO DE INTERVENCION","OBSERVACIONES DE LA INTERVENCION","OBSERVACIONES","ENTIDAD RADICADO","RADICADO","FECHA DE RADICADO","ENTORNO","RIESGO","RECOMENDACIONES","SINTOMAS DE DAÑO MECANICO","AGENTE DE DAÑO MECANICO","SINTOMA DE ENFERMEDAD","SEVERIDAD","MUNICIPIO","COMUNA","BARRIO","DIRECCION","GEO X","GEO Y","LATITUD","LONGITUD","ACTOR","OPERADOR","USUARIO","INTERVENTOR","FUNCIONARIO","ID CONTRATO","CONTRATO","AÑO CONTRATO","VERIFICADO","IMAGEN","NOMBRE ORIGINAL"
"73875","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Inventario inicial","00107160200010","Ficus benjamina","Falso laurel, ficus, laurel, caucho benjamín","","","","10.00","8.00","17.00","Individuo Enfermo","No","","1","","Activo","Aprobado","","","","","","","Interferencia con Redes Aéreas","Poda de Mantenimiento","Heridas en el Tallo o Ramas","Guadañas u Otros Agentes, Poda Inadecuada","Enrollamiento en Hojas, Perforaciones en Tallo","ALTO, ALTO","Medellín","Robledo","Palenque","","832293.3653","1186013.6086","6.27610511","-75.59289163","Desconocido","Desconocido","","","","","","","No","",""
"508931","16/01/2008","16/01/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Fertilizacion","00116120740079","Psidium guajava","Guayabo, guayaba, guayaba común, guayaba dulce, guayaba manzana","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Loma de los Bernal, ","","","","","","","","","","","Medellín","Belén","La Gloria","","831567.5884","1180182.9646","6.22338052","-75.59929579","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"508949","16/01/2008","16/01/2008","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Fertilizacion","00116120740083","Caesalpinia pulcherrima","Clavellino","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Loma de los Bernal, ","","","","","","","","","","","Medellín","Belén","La Gloria","","831563.2593","1180295.1553","6.22439455","-75.59933782","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"514319","31/12/2011","30/12/1899","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Cicatrizacion","00113060180007","Terminalia catappa","Almendro, almendrón, almendra, almendrillo","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Hueso Pelahueso, ","","","","","","","","","","","Medellín","San Javier","La Pradera","","830093.5787","1184367.0632","6.26116353","-75.61272039","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"514324","31/12/2011","30/12/1899","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Poda de Correccion","00113080080017","Caesalpinia pluviosa","Acacia amarilla, Palo Brasil","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Hueso Pelahueso, ","","","","","","","","","","","Medellín","San Javier","San Javier No.2","","829805.7484","1184042.4734","6.25822184","-75.6153119","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"522812","01/03/2008","01/03/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Cicatrizacion","00107160200011","Ficus benjamina","Falso laurel, ficus, laurel, caucho benjamín","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Volador Iguana, Tipo 2","","","","","","","","","","","Medellín","Robledo","Palenque","","832316.2634","1185977.1648","6.27577627","-75.59268382","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"522827","01/02/2008","01/02/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Poda de Mantenimiento","00107160170001","Ficus benjamina","Falso laurel, ficus, laurel, caucho benjamín","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Volador Iguana, Tipo 2","","","","","","","","","","","Medellín","Robledo","Palenque","","832403.6675","1186072.1753","6.2766374","-75.59189672","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"522849","01/02/2008","01/02/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Poda de Mantenimiento","00105190200031","Ficus benjamina","Falso laurel, ficus, laurel, caucho benjamín","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Volador Iguana, Tipo 2","","","","","","","","","","","Medellín","Castilla","El Progreso","","834122.2195102075","1185343.07326903","6.270091353485468","-75.57635279403591","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"522868","01/04/2008","01/04/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Fertilizacion","00105190200062","Mangifera indica","Mango, mango canime, mango chancleto, mango de azúcar, mango de chupa","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Volador Iguana, Tipo 2","","","","","","","","","","","Medellín","Castilla","El Progreso","","834046.1903655354","1185794.2763667596","6.274168036598589","-75.57705127880543","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"7017005","22/10/2010","14/11/0013","Mapas.Medellin","Desconocida","Desconocida","Adulto","Común","Monitoreo de variables dasometricas","00115070420124","Ficus benjamina","Falso laurel, ficus, laurel, caucho benjamín","","","","14.00","2.00","21.00","Individuo Sano","No","","1","","Activo","Aprobado","","","","","","","","Poda de Formacion","","","Perforaciones en Hojas","BAJO","Medellín","Guayabal","Campo Amor","","833140.042","1179205.8124","6.21458832","-75.58506686","Secretaría del Medio Ambiente","Cooperativa de Desarrollo y Empleo Social  PRECOODES","","","","44","4600023017","2010","No","",""
"9148594","19/10/2014","09/12/2014","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Monitoreo de variables dasometricas","00110190580003","Ceiba pentandra","Ceiba, Bonga","","","","0.00","0.00","0.00","Individuo Desaparecido","No","","6","","Desaparecido","Aprobado","","","","","","","","Resiembra","","","","","Medellín","La Candelaria","La Candelaria","","834983.9468103406","1183318.6004823442","6.25181327","-75.56851625","Secretaría del Medio Ambiente","Fundación Jardín Botánico ""Joaquín Antonio Uribe"" de Medellín","Leider Andres Arias Garcia","Jonatan Cardona","","90","4600055369","2014","Si","",""
"9149665","19/11/2014","11/12/2014","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Monitoreo de variables dasometricas","00110160140027","Caesalpinia pluviosa","Acacia amarilla, Palo Brasil","","","","0.00","0.00","0.00","Individuo Desaparecido","No","","6","","Desaparecido","Aprobado","","","","","","","","Resiembra","","","","","Medellín","La Candelaria","Boston","","835820.2649","1182849.6889","6.24759589","-75.56094945","Secretaría del Medio Ambiente","Fundación Jardín Botánico ""Joaquín Antonio Uribe"" de Medellín","Leider Andres Arias Garcia","Jonatan Cardona","","90","4600055369","2014","Si","",""
"9254042","05/10/2015","29/12/2015","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Monitoreo de variables dasometricas","36003460210070","Codiaeum variegatum","Croto ornamental, croto, croton, croton ornamental, croton sangregado","","","","1.80","0.25","3.18","Individuo Sano","Si","Eliminacion de Piso Duro, Fertilizacion, Limpieza, Plateo","1","","Activo","Aprobado","","La visita se realizó después de un periodo de tiempo y el crecimiento acelerado de arvenses impiden ver el mantenimiento realizado.","","","","","","Aplicación material vegetal picado","","","","","Itagüí","Comuna 03","Villa Lía","    ","828275.1192","1174784.6334","6.17449684","-75.62889334","Área Metropolitana del Valle de Aburrá","ECOSISTEMAS SAS","","","Jhober  ","106","300","2014","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/9254042/300_T5618.JPG","300_T5618.JPG"
"9552289","03/11/2016","11/06/2017","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Tala","001In160000092","Lagerstroemia speciosa","Flor de reina, reina de las flores, astromelia, embrujo de la india, orgullo de la india, flor de la reina","","","","0.00","0.00","0.00","Desconocido","Si","","3","","Talado","Aprobado","","ID 1160. Proyecto Parques del Rio Etapa 1.1 B Costado Oriental. Resolución AMVA No. 2232 Del 31 de Octubre de 2016.","","","","","","","","","","","Medellín","La Candelaria","La Alpujarra","","833888.8577130282","1182466.8619486885","6.24408583","-75.57838672","Secretaría de Infraestructura Física","Fundación Jardín Botánico ""Joaquín Antonio Uribe"" de Medellín","","","","168","4600065100","2016","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/9552289/5100_T1160.JPG","5100_T1160.JPG"
"10218749","10/04/2019","13/04/2019","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Monitoreo de variables dasometricas","00110190000023","Erythrina fusca","Búcaro, chambul, cachimbo, pisamo","","","","6.56","3.28","19.00","Individuo Muerto","No","Visita AMVA","3","","Talado","Eliminado","","En respuesta al oficio radicado 13450 del 15 de abril, en la dirección carrera 52 51 a 23 en el barrio la Candelaria, comuna 10 La Candelaria, municipio de Medellín. Zona verde pública. Se  autoriza tala y resiembra.  Se  envía a SIF.","","","","","Volcamiento Individuo","Siembra, Tala","","","","","Medellín","La Candelaria","La Candelaria","","834908.9735","1183275.8324","6.25142474","-75.56919242","Área Metropolitana del Valle de Aburrá","O&P Ingeniería SAS","HAROLD MAURICIO CHICAIZA MURIEL","","","336","AMVA 002 UEA","2019","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/10218749/002UEA_HC_10042019_65.jpg","002UEA_HC_10042019_65.jpg"
"10743347","26/06/2021","02/07/2021","Mapas.Medellin","Desconocida","Zona Privada","Adulto","Común","Monitoreo de variables dasometricas","00107160200008","Ficus benjamina","Falso laurel, ficus, laurel, caucho benjamín","","","","12.00","6.00","99.63","Individuo Sano","Si","Visita AMVA","1","","Activo","Aprobado","","RDRR. Individuo en buen estado fitosanitario y estructural, se recomienda poda de mantenimiento para retirar las ramas quebradas. Esta poda no puede superar el 10% de volumen de la copa. Ejecuta	Privado
","AMVA","4300","09/02/2021","Luminarias , Redes de baja Tensión Compactas , Telefónicas ","Posible Caida de Ramas","Poda de Mantenimiento","Ramas Quebradas","Otros Daños","","","Medellín","Robledo","Palenque","calle 74 carrera 84B-05 al frente","832323.7215591861","1185988.3172599985","6.275877279395468","-75.59261674018131","Área Metropolitana del Valle de Aburrá","Area Metropolitana del Valle de Aburra","Ruben Dario Ramirez Rodriguez","Julian Cordoba Alzate","Juan Esteban Calle Correa","1099","AMVA 003 CV","2021","Si","https://www.medellin.gov.co/sau/images/intervencion/001/00107/0010716/10743347/1.jpg","RDRR 20210628 1107126 RAD 4300 F12 3.jpg"
"11432678","28/11/2023","29/12/2023","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Monitoreo de variables dasometricas","08802060000153","Talipariti tiliaceum","Majaguo, sanjoaquín, chitú, majagua","","","","8.20","3.90","38.83","Individuo Sano","No","Poda de Mantenimiento, Poda en V","1","","Activo","VB Interventor","","CTO: R11-06","","","","Acueducto, Contadores, Manholl, Postes de energía, Redes de baja Tensión Compactas , Redes de distribución - Media tensión abierta, Telefónicas ","","","Raices Descubiertas","Guadañas u Otros Agentes","","","Bello","La Madera","Gran Avenida","    ","836022.487930985","1190824.3515771597","6.3196885","-75.55932665","EPM - AMVA","INGEOMEGA","Daniel Gaviria Palacio","Daniel Eduardo Gomez Vanegas","","1301","CW-240966","2022","No","https://www.medellin.gov.co/sau/images/intervencion/088/08802/0880206/11432678/0.jpg","240.jpg"
"2494","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Inventario inicial","00116120740048","Fraxinus uhdei","Urapán, fresno urapán, fresno","","","","4.40","1.60","10.00","Individuo Sano","Si","","3","","Talado","Aprobado","","","","","","","Interferencia con Redes Aéreas","","","","","","Medellín","Belén","La Gloria","","831726.0958","1180173.8057","6.22330185","-75.59786378","Desconocido","Desconocido","","","","","","","No","",""
"2552","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Inventario inicial","00116120740127","Caesalpinia pulcherrima","Clavellino","","","","1.80","1.00","","Individuo Sano","No","","1","","Activo","Aprobado","","","","","","","","","","","","","Medellín","Belén","La Gloria","","831537.7489","1180373.6931","6.22510382","-75.59957029","Desconocido","Desconocido","","","","","","","No","",""
"9583","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Inventario inicial","00111050490054","Handroanthus chrysanthus","Guayacán amarillo, cañaguate, guayacán, chicalá, polvillo","","","","4.50","2.00","15.00","Individuo Sano","Si","","1","","Activo","Aprobado","","","","","","","","","","","","","Medellín","Laureles Estadio","Los Conquistadores","","833322.17","1182290.6062","6.24247795","-75.58350122","Desconocido","Desconocido","","","","","","","No","",""
"29017","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Inventario inicial","00110160140002","Talipariti tiliaceum","Majaguo, sanjoaquín, chitú, majagua","","","","2.70","1.00","16.00","Individuo Enfermo","Si","","6","","Desaparecido","Aprobado","","","","","","","Volcamiento Individuo","Tala","Descortezamiento, Heridas en el Tallo o Ramas, Inclinado, Ramas Quebradas","Guadañas u Otros Agentes, Poda Inadecuada","","","Medellín","La Candelaria","Boston","","835863.0129","1182825.5657","6.24737891","-75.56056267","Desconocido","Desconocido","","","","","","","No","",""
"162475","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Inventario inicial","00107030020490","Swinglea glutinosa","Swinglea","","","","2.00","1.00","","Individuo Sano","Si","","1","","Activo","Aprobado","","","","","","","","","","","","","Medellín","Robledo","San Germán","","832950.9461","1184898.5075","6.26604236","-75.58692219","Desconocido","Desconocido","","","","","","","No","",""
"180987","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Inventario inicial","001AUC20001271","Archontophoenix cunninghamiana","Payanesa, palma payanesa","","","","3.00","2.00","","Individuo Sano","Si","","1","","Activo","Aprobado","","","","","","","","","","","","","Medellín","Corregimiento de San Antonio de Prado","San Antonio de Prado","","826732.2230528115","1174996.0400551024","6.17636699","-75.64283416","Desconocido","Desconocido","","","","","","","No","",""
"183477","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Inventario inicial","00104030100334","Handroanthus chrysanthus","Guayacán amarillo, cañaguate, guayacán, chicalá, polvillo","","","","1.30","0.50","","Individuo Enfermo","Si","","1","","Activo","Aprobado","","","","","","","","Cicatrizacion, Fertilizacion, Limpieza, Poda de Correccion","Heridas en el Tallo o Ramas, Ramas Quebradas","Guadañas u Otros Agentes, Pintura, Poda Inadecuada","Manchas Foliares, Perforaciones en Hojas, Secamiento","BAJO, BAJO, BAJO","Medellín","Aranjuez","Palermo","","835461.1026420451","1187221.7514323408","6.28710819","-75.56430581","Desconocido","Desconocido","","","","","","","No","",""
"508894","16/01/2008","16/01/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Fertilizacion","00116120740004","Fraxinus uhdei","Urapán, fresno urapán, fresno","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Loma de los Bernal, ","","","","","","","","","","","Medellín","Belén","La Gloria","","831756.3554","1180204.3091","6.22357837","-75.59759124","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"508987","16/01/2008","16/01/2008","Mapas.Medellin","Desconocida","Zona Privada","Juvenil","Común","Fertilizacion","00116120740118","Bunchosia armeniaca","Ciruela, confite, ciruelo de perro , ciruelo, guaimaro, ciruelo peruano","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Loma de los Bernal, ","","","","","","","","","","","Medellín","Belén","La Gloria","","831595.6477","1180396.7819","6.22531404","-75.5990479","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"508989","16/01/2008","16/01/2008","Mapas.Medellin","Desconocida","Zona Privada","Juvenil","Común","Fertilizacion","00116120740097","Hibiscus rosa-sinensis","San joaquín, cayeno, sanjoaquín, resucitado","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Loma de los Bernal, ","","","","","","","","","","","Medellín","Belén","La Gloria","","831613.4898","1180389.9807","6.22525302","-75.59888656","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"514224","31/12/2011","30/12/1899","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Poda de Mantenimiento","00112060190018","Fraxinus uhdei","Urapán, fresno urapán, fresno","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Hueso Pelahueso, ","","","","","","","","","","","Medellín","La América","Santa Lucía","","830422.95","1183995.6037","6.25781447","-75.60973524","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"522835","01/03/2008","01/03/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Cicatrizacion","00107160010004","Senna siamea","Acacia siamea, abeto, acacio santandereano, alcaparro, acacia, carmín","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Volador Iguana, Tipo 3","","","","","","","","","","","Medellín","Robledo","Palenque","","832431.974","1186175.4297","6.2775715","-75.5916437","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"9125024","11/08/2014","26/08/2014","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Cicatrizacion","00103030070003","Brunfelsia pauciflora","Francesino","","","","","","","","","Limpieza, Poda de Formacion","1","","Activo","Aprobado","","dasdas","","","","","","","","","","","Medellín","Manrique","Campo Valdés No.2","","835537.6230449977","1187984.059237176","6.294001074843067","-75.56363409890918","Secretaría del Medio Ambiente","Consorcio CM","","","","36","4600029203","2010","No","",""
"9148782","19/10/2014","09/12/2014","Mapas.Medellin","Desconocida","Zona Privada","Juvenil","Común","Monitoreo de variables dasometricas","00110190600008","Phoenix roebelenii","Palma robeleni","","","","0.00","0.00","0.00","Individuo Desaparecido","No","","6","","Desaparecido","Eliminado","","","","","","","","Resiembra","","","","","Medellín","La Candelaria","La Candelaria","","835074.2910545772","1183317.797973877","6.25180833","-75.5677001","Secretaría del Medio Ambiente","Fundación Jardín Botánico ""Joaquín Antonio Uribe"" de Medellín","Yony Andres Sanchez Puerta","Jonatan Cardona","","90","4600055369","2014","Si","",""
"9149664","19/11/2014","11/12/2014","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Monitoreo de variables dasometricas","00110160140043","Caesalpinia pluviosa","Acacia amarilla, Palo Brasil","","","","0.00","0.00","0.00","Individuo Desaparecido","No","","6","","Desaparecido","Aprobado","","","","","","","","Resiembra","","","","","Medellín","La Candelaria","Boston","","835820.2649","1182849.6889","6.24759589","-75.56094945","Secretaría del Medio Ambiente","Fundación Jardín Botánico ""Joaquín Antonio Uribe"" de Medellín","Leider Andres Arias Garcia","Jonatan Cardona","","90","4600055369","2014","Si","",""
"9251229","07/10/2015","22/12/2015","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Monitoreo de variables dasometricas","36003430020066","Ocotea sp","Laurel de bola","","","","3.00","0.10","8.91","Individuo Sano","Si","Aplicación material vegetal picado, Fertilizacion, Limpieza, Plateo","1","","Activo","Aprobado","","","","","","","","","","","","","Itagüí","Comuna 03","San Gabriel","    ","827974.438452351","1174442.5388696278","6.17139662","-75.63160003","Área Metropolitana del Valle de Aburrá","ECOSISTEMAS SAS","","Jhober  ","Roman Ferney Gaviria Higuita","106","300","2014","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/9251229/300_T5250.JPG","300_T5250.JPG"
"9860799","13/04/2018","01/05/2018","Mapas.Medellin","Desconocida","Zona Privada","Adulto","Común","Monitoreo de variables dasometricas","00110190580069","Washingtonia robusta","Palma washingtonia","","","","17.50","15.00","51.25","Individuo Sano","Si","Visita AMVA","1","","Activo","Aprobado","","Respuesta a comunicación oficial recibida con radicado N° 10154 de 04 de abril de 2018. Ejemplar con buena condición fitosanitaria y estructural, se autoriza poda de mantenimiento consistente en eliminación de hojas secas o sobremaduras; plantado en zona verde privada del Museo de Antioquia - sobre la carrera 52 frente a la plaza de Botero.","","","","","Posible Caida de Ramas","Poda de Mantenimiento","","","","","Medellín","La Candelaria","La Candelaria","","834953.4073","1183386.2856","6.25242433","-75.56879386","Área Metropolitana del Valle de Aburrá","Area Metropolitana del Valle de Aburra","Harold Enrique Triana Gutiérrez","","","269","AMVA 000 CV2018","2018","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/9860799/CV_107_20180413_17_2.jpg","CV_107_20180413_17_2.jpg"
"9984368","06/08/2018","15/08/2018","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Monitoreo de variables dasometricas","00107170110093","Ficus benjamina","Falso laurel, ficus, laurel, caucho benjamín","","","","14.00","8.00","42.02","Individuo Sano","Si","Poda de Mantenimiento","1","","Activo","Aprobado","","CTO R31-07  T2(1.12)","","","","Redes de distribución - Media tensión compacta","","","","","","","Medellín","Robledo","Robledo","","831920.4937824714","1186007.5199264004","6.276040308565425","-75.59625990729812","EPM - AMVA","INGEOMEGA","Alex Andres Londoño","","","261","CW12726","2017","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/9984368/CW12726_4009.jpg","CW12726_4009.jpg"
"10131294","20/12/2018","13/01/2019","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Trasplante","00110160250022","Thrinax parviflora","_","","","","5.30","4.30","14.00","Individuo Sano","Si","","3","","Talado","Aprobado","","Según Radicado 00-002111 del 21 de agosto de 2018, con CM5.0819384 del área metropolitana del valle de aburra AMVA, el Individuo adulto identificado con numero 644(AM)   se encuentra suprimido por otros ejemplares, lo que hace viable su trasplante debido a que tolera plena exposición solar; además interfiere con la remoción de pisos duros. Presenta heridas en el estirpe, por lo que es necesario el sellamiento y cicatrización del área expuesta.","","","","","","","","","","","Medellín","La Candelaria","Boston","","835898.8454351075","1182853.16101918","6.24762927","-75.56023968","EDU","Consorcio Isabela urbanismo la playa","Fancy Asney Mena dediego","Alejandro Gil Posada ","Jonatan Cardona","301","358","2018","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/10131294/358_0009.jpg","358_0009.jpg"
"10281450","20/06/2019","27/06/2019","Mapas.Medellin","Desconocida","Zona Privada","Juvenil","Común","Limpieza","00114200090241","Clusia orthoneura","Flor de cera","","","","0.00","0.00","0.00","Desconocido","Si","Fertilizacion, Plateo, Poda de Mantenimiento","1","","Activo","Aprobado","","ID SITIO_122.","","","","","","","","","","","Medellín","El Poblado","Astorga","","834199.7221780159","1178649.1247027474","6.20958333","-75.57548078","Secretaría del Medio Ambiente","Fundación Jardín Botánico ""Joaquín Antonio Uribe"" de Medellín","William Alzate  ","","","354","4600080840","2019","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/10281450/80840_W00849.JPG","80840_W00849.JPG"
"10617463","02/09/2020","10/09/2020","Mapas.Medellin","Desconocida","Zona Privada","Juvenil","Común","Monitoreo de variables dasometricas","00114200090241","Clusia orthoneura","Flor de cera","","","","2.10","0.90","1.69","Individuo Sano","Si","Fertilizacion, Limpieza, Plateo","1","","Activo","Aprobado","","ID_SITIO: 152 Eco-parque la presidenta
Cuatro tallos.","","","","","","","","","","","Medellín","El Poblado","Astorga","    ","834199.7221780159","1178649.1247027474","6.20958333","-75.57548078","Secretaría del Medio Ambiente","Fundación Jardín Botánico ""Joaquín Antonio Uribe"" de Medellín","Daniel Mejia George","Silvana Rico Castañeda","Jonatan Cardona","1015","4600085228","2020","Si","https://www.medellin.gov.co/sau/images/intervencion/001/00114/0011420/10617463/0.jpg","85228_DM_3214.jpg"
"10668948","11/11/2020","18/12/2020","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Fertilizacion","00107170110093","Ficus benjamina","Falso laurel, ficus, laurel, caucho benjamín","","","","0.00","0.00","0.00","Individuo Sano","No","Cicatrizacion, Limpieza, Plateo","1","","Activo","Aprobado","","Tratamiento silvicultural autorizado por la Secretaría de Infraestructura Física del Municipio de Medellín. En el entorno del individuo se encuentra alumbrado navideño.","","","","Luminarias , Manholl, Postes de energía, Redes de distribución - Media tensión compacta, Señales de Transito","","","Raices Descubiertas","Otros Daños","","","Medellín","Robledo","Robledo","    Parque Robledo ","831920.4937824714","1186007.5199264004","6.276040308565425","-75.59625990729812","Secretaría de Infraestructura Física","Fundación Jardín Botánico ""Joaquín Antonio Uribe"" de Medellín","Hector fabian martinez santana","Monica  Sanchez ","Yony Andres Sanchez Puerta","1021","4600086062","2020","Si","https://www.medellin.gov.co/sau/images/intervencion/001/00107/0010717/10668948/0.jpg","IMG-20201113-WA0051.jpg"
"10764472","11/06/2021","10/09/2021","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Monitoreo de variables dasometricas","00105190200100","Pithecellobium dulce","Chiminango, payandé, gallinero, acacia tunuda, azabache","","","","6.60","2.10","22.28","Individuo Sano","No","","1","","Activo","Aprobado","","Se recomienda poda de despunte que consiste en la disminución de la longitud de una rama lateral, cuyo diámetro sea menos de la mitad del diámetro del tronco o rama a la cual se inserte, sin comprometer la estabilidad y arquitectura natural de la copa del árbol (podar simétricamente). 
","","","","Luminarias , Postes de energía, Redes de baja Tensión Compactas , Redes de distribución - Media tensión abierta","Interferencia con Circulación, Posible Caida de Ramas","Poda de Correccion, Poda de Mantenimiento","Heridas en el Tallo o Ramas","Otros Daños","","","Medellín","Castilla","El Progreso","    Carrera 65 N 72-169","834240.4276660654","1185591.1417345565","6.272336821217188","-75.57529133280441","EMVARIAS S.A. E.S.P.","DVB Ingeniería S.A.S.","Liliana Andrea Parra Perdomo","Andrés Felipe Romero Choperena","Jonatan Cardona","1084","CW116029","2021","Si","https://www.medellin.gov.co/sau/images/intervencion/001/00105/0010519/10764472/1.jpg","74_A_F_2.jpg"
"11235086","10/04/2023","17/04/2023","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Monitoreo de variables dasometricas","001null0006345","Ficus benjamina","Falso laurel, ficus, laurel, caucho benjamín","","","","0.00","0.00","0.00","Individuo Desaparecido","Si","Visita AMVA","3","","Talado","Aprobado","","HETG. El árbol falló estructuralmente durante una tormenta, fue talado, se recomienda realizar su reposición con el fin de que se  mantenga el inventario arbóreo de la ciudad. Se envía comunicación a SIF (Arborización y Paisajismo)","AMVA","012736","10/04/2023","","","Resiembra","","","","","Medellín","La Candelaria","Centro Administrativo","carrera 52 calle 42-00 Esquina de intersección de las dos vías","834569.167","1182377.3047","6.24329376","-75.57223899","Área Metropolitana del Valle de Aburrá","Area Metropolitana del Valle de Aburra","Harold Enrique Triana Gutiérrez","Marbis Pinzon Torres","Juan Esteban Calle Correa","1308","AMVA 005 CV","2023","Si","https://www.medellin.gov.co/sau/images/intervencion/001/00110/0011023/11235086/0.jpg","IMG_7164.jpg"
"2446","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Inventario inicial","00116120740090","Calliandra haematocephala","Carbonero flor roja, carbonero, clavellino","","","","1.90","0.90","","Individuo Sano","Si","","1","","Activo","Aprobado","","","","","","","","","","","","","Medellín","Belén","La Gloria","","831686.026","1180365.2557","6.22503141","-75.5982307","Desconocido","Desconocido","","","","","","","No","",""
